,forecast_date,target,location,type,type_id,value
113,2022-12-05,2 wk flu hosp rate change,25,category,increase,0.06877277048077898
114,2022-12-05,2 wk flu hosp rate change,25,category,large_increase,0.8814072176736052
115,2022-12-05,2 wk flu hosp rate change,26,category,large_decrease,0.0
116,2022-12-05,2 wk flu hosp rate change,26,category,decrease,0.0
117,2022-12-05,2 wk flu hosp rate change,26,category,stable,0.0
118,2022-12-05,2 wk flu hosp rate change,26,category,increase,0.03897900195092434
119,2022-12-05,2 wk flu hosp rate change,26,category,large_increase,0.9610209980490757
120,2022-12-05,2 wk flu hosp rate change,27,category,large_decrease,0.059380776053975334
121,2022-12-05,2 wk flu hosp rate change,27,category,decrease,0.07477848393524082
122,2022-12-05,2 wk flu hosp rate change,27,category,stable,0.24598498912231295
123,2022-12-05,2 wk flu hosp rate change,27,category,increase,0.14127870339921067
124,2022-12-05,2 wk flu hosp rate change,27,category,large_increase,0.4785770474892602
125,2022-12-05,2 wk flu hosp rate change,28,category,large_decrease,0.34468412814920196
126,2022-12-05,2 wk flu hosp rate change,28,category,decrease,0.1898150442294449
127,2022-12-05,2 wk flu hosp rate change,28,category,stable,0.2902457896626688
128,2022-12-05,2 wk flu hosp rate change,28,category,increase,0.08011526112435108
129,2022-12-05,2 wk flu hosp rate change,28,category,large_increase,0.09513977683433328
130,2022-12-05,2 wk flu hosp rate change,29,category,large_decrease,0.04650913850890298
131,2022-12-05,2 wk flu hosp rate change,29,category,decrease,0.048759035616243646
132,2022-12-05,2 wk flu hosp rate change,29,category,stable,0.1717910290037931
133,2022-12-05,2 wk flu hosp rate change,29,category,increase,0.11527462541845251
134,2022-12-05,2 wk flu hosp rate change,29,category,large_increase,0.6176661714526077
135,2022-12-05,2 wk flu hosp rate change,30,category,large_decrease,0.0
136,2022-12-05,2 wk flu hosp rate change,30,category,decrease,0.03305191352783988
137,2022-12-05,2 wk flu hosp rate change,30,category,stable,0.2838026683927732
138,2022-12-05,2 wk flu hosp rate change,30,category,increase,0.1979710318802665
139,2022-12-05,2 wk flu hosp rate change,30,category,large_increase,0.48517438619912046
140,2022-12-05,2 wk flu hosp rate change,31,category,large_decrease,0.12204021540603598
141,2022-12-05,2 wk flu hosp rate change,31,category,decrease,0.12251229701763765
142,2022-12-05,2 wk flu hosp rate change,31,category,stable,0.2767536337408437
143,2022-12-05,2 wk flu hosp rate change,31,category,increase,0.11907791780512833
144,2022-12-05,2 wk flu hosp rate change,31,category,large_increase,0.35961593603035436
145,2022-12-05,2 wk flu hosp rate change,32,category,large_decrease,0.0717532874139275
146,2022-12-05,2 wk flu hosp rate change,32,category,decrease,0.04522748201736336
147,2022-12-05,2 wk flu hosp rate change,32,category,stable,0.13282982232198254
148,2022-12-05,2 wk flu hosp rate change,32,category,increase,0.08199415329679466
149,2022-12-05,2 wk flu hosp rate change,32,category,large_increase,0.6681952549499319
150,2022-12-05,2 wk flu hosp rate change,33,category,large_decrease,0.0
151,2022-12-05,2 wk flu hosp rate change,33,category,decrease,0.0
152,2022-12-05,2 wk flu hosp rate change,33,category,stable,0.5109146918806742
153,2022-12-05,2 wk flu hosp rate change,33,category,increase,0.36220314662593933
154,2022-12-05,2 wk flu hosp rate change,33,category,large_increase,0.1268821614933865
155,2022-12-05,2 wk flu hosp rate change,34,category,large_decrease,0.10625024483972142
156,2022-12-05,2 wk flu hosp rate change,34,category,decrease,0.06912134604434089
157,2022-12-05,2 wk flu hosp rate change,34,category,stable,0.1783638479894227
158,2022-12-05,2 wk flu hosp rate change,34,category,increase,0.09792835075648587
159,2022-12-05,2 wk flu hosp rate change,34,category,large_increase,0.5483362103700291
160,2022-12-05,2 wk flu hosp rate change,35,category,large_decrease,0.3015405434374999
161,2022-12-05,2 wk flu hosp rate change,35,category,decrease,0.0662172144671116
162,2022-12-05,2 wk flu hosp rate change,35,category,stable,0.13266088953852084
163,2022-12-05,2 wk flu hosp rate change,35,category,increase,0.06268392743080498
164,2022-12-05,2 wk flu hosp rate change,35,category,large_increase,0.43689742512606267
165,2022-12-05,2 wk flu hosp rate change,36,category,large_decrease,0.0
166,2022-12-05,2 wk flu hosp rate change,36,category,decrease,0.0
167,2022-12-05,2 wk flu hosp rate change,36,category,stable,0.0
168,2022-12-05,2 wk flu hosp rate change,36,category,increase,0.04113924756658328
169,2022-12-05,2 wk flu hosp rate change,36,category,large_increase,0.9588607524334167
170,2022-12-05,2 wk flu hosp rate change,37,category,large_decrease,0.049207923507290544
171,2022-12-05,2 wk flu hosp rate change,37,category,decrease,0.08990319397892198
172,2022-12-05,2 wk flu hosp rate change,37,category,stable,0.30308074622260883
173,2022-12-05,2 wk flu hosp rate change,37,category,increase,0.16039485933376174
174,2022-12-05,2 wk flu hosp rate change,37,category,large_increase,0.3974132769574169
175,2022-12-05,2 wk flu hosp rate change,38,category,large_decrease,0.0
176,2022-12-05,2 wk flu hosp rate change,38,category,decrease,0.238588405364067
177,2022-12-05,2 wk flu hosp rate change,38,category,stable,0.6242364430976697
178,2022-12-05,2 wk flu hosp rate change,38,category,increase,0.09276372176880521
179,2022-12-05,2 wk flu hosp rate change,38,category,large_increase,0.04441142976945811
180,2022-12-05,2 wk flu hosp rate change,39,category,large_decrease,0.03368247155151465
181,2022-12-05,2 wk flu hosp rate change,39,category,decrease,0.0540902319947885
182,2022-12-05,2 wk flu hosp rate change,39,category,stable,0.20522198799691396
183,2022-12-05,2 wk flu hosp rate change,39,category,increase,0.13363647948606122
184,2022-12-05,2 wk flu hosp rate change,39,category,large_increase,0.5733688289707217
185,2022-12-05,2 wk flu hosp rate change,40,category,large_decrease,0.18354329427970534
186,2022-12-05,2 wk flu hosp rate change,40,category,decrease,0.08267389816649345
187,2022-12-05,2 wk flu hosp rate change,40,category,stable,0.1956633317291503
188,2022-12-05,2 wk flu hosp rate change,40,category,increase,0.0999617605987746
189,2022-12-05,2 wk flu hosp rate change,40,category,large_increase,0.4381577152258763
190,2022-12-05,2 wk flu hosp rate change,41,category,large_decrease,0.2214116741617703
191,2022-12-05,2 wk flu hosp rate change,41,category,decrease,0.0706411826936312
192,2022-12-05,2 wk flu hosp rate change,41,category,stable,0.1490061314823068
193,2022-12-05,2 wk flu hosp rate change,41,category,increase,0.07233298469097449
194,2022-12-05,2 wk flu hosp rate change,41,category,large_increase,0.4866080269713172
195,2022-12-05,2 wk flu hosp rate change,42,category,large_decrease,0.021688268567526592
196,2022-12-05,2 wk flu hosp rate change,42,category,decrease,0.053179093065297445
197,2022-12-05,2 wk flu hosp rate change,42,category,stable,0.2625812915232526
198,2022-12-05,2 wk flu hosp rate change,42,category,increase,0.18458039981894248
199,2022-12-05,2 wk flu hosp rate change,42,category,large_increase,0.4779709470249809
200,2022-12-05,2 wk flu hosp rate change,44,category,large_decrease,0.0
201,2022-12-05,2 wk flu hosp rate change,44,category,decrease,0.0
202,2022-12-05,2 wk flu hosp rate change,44,category,stable,0.9260603039763403
203,2022-12-05,2 wk flu hosp rate change,44,category,increase,0.07393969602365968
204,2022-12-05,2 wk flu hosp rate change,44,category,large_increase,0.0
205,2022-12-05,2 wk flu hosp rate change,45,category,large_decrease,0.012929347784186286
206,2022-12-05,2 wk flu hosp rate change,45,category,decrease,0.10249409324278014
207,2022-12-05,2 wk flu hosp rate change,45,category,stable,0.5414176695168019
208,2022-12-05,2 wk flu hosp rate change,45,category,increase,0.19838454607262146
209,2022-12-05,2 wk flu hosp rate change,45,category,large_increase,0.14477434338361017
210,2022-12-05,2 wk flu hosp rate change,46,category,large_decrease,0.034831261700849096
211,2022-12-05,2 wk flu hosp rate change,46,category,decrease,0.24773720131316512
212,2022-12-05,2 wk flu hosp rate change,46,category,stable,0.5715990171944731
213,2022-12-05,2 wk flu hosp rate change,46,category,increase,0.09754081686395766
214,2022-12-05,2 wk flu hosp rate change,46,category,large_increase,0.048291702927555025
215,2022-12-05,2 wk flu hosp rate change,47,category,large_decrease,0.08867388126376581
216,2022-12-05,2 wk flu hosp rate change,47,category,decrease,0.15936700964580008
217,2022-12-05,2 wk flu hosp rate change,47,category,stable,0.45784840035336927
218,2022-12-05,2 wk flu hosp rate change,47,category,increase,0.1565817335431835
219,2022-12-05,2 wk flu hosp rate change,47,category,large_increase,0.1375289751938813
220,2022-12-05,2 wk flu hosp rate change,48,category,large_decrease,0.07678787537787848
221,2022-12-05,2 wk flu hosp rate change,48,category,decrease,0.11082424528160098
222,2022-12-05,2 wk flu hosp rate change,48,category,stable,0.3473697714461879
223,2022-12-05,2 wk flu hosp rate change,48,category,increase,0.16521374570622682
224,2022-12-05,2 wk flu hosp rate change,48,category,large_increase,0.2998043621881058
225,2022-12-05,2 wk flu hosp rate change,49,category,large_decrease,0.0
226,2022-12-05,2 wk flu hosp rate change,49,category,decrease,0.0
227,2022-12-05,2 wk flu hosp rate change,49,category,stable,0.7075778306626278
228,2022-12-05,2 wk flu hosp rate change,49,category,increase,0.19915677166618084
229,2022-12-05,2 wk flu hosp rate change,49,category,large_increase,0.09326539767119135
230,2022-12-05,2 wk flu hosp rate change,50,category,large_decrease,0.0
231,2022-12-05,2 wk flu hosp rate change,50,category,decrease,0.0
232,2022-12-05,2 wk flu hosp rate change,50,category,stable,0.9209450190785715
233,2022-12-05,2 wk flu hosp rate change,50,category,increase,0.07905498092142849
234,2022-12-05,2 wk flu hosp rate change,50,category,large_increase,0.0
235,2022-12-05,2 wk flu hosp rate change,51,category,large_decrease,0.0
236,2022-12-05,2 wk flu hosp rate change,51,category,decrease,0.023110108414317966
237,2022-12-05,2 wk flu hosp rate change,51,category,stable,0.652237713574171
238,2022-12-05,2 wk flu hosp rate change,51,category,increase,0.2555936836411786
239,2022-12-05,2 wk flu hosp rate change,51,category,large_increase,0.0690584943703324
240,2022-12-05,2 wk flu hosp rate change,53,category,large_decrease,0.10490373057272322
241,2022-12-05,2 wk flu hosp rate change,53,category,decrease,0.05541671266796895
242,2022-12-05,2 wk flu hosp rate change,53,category,stable,0.13446325535892623
243,2022-12-05,2 wk flu hosp rate change,53,category,increase,0.0728783889091702
244,2022-12-05,2 wk flu hosp rate change,53,category,large_increase,0.6323379124912114
245,2022-12-05,2 wk flu hosp rate change,54,category,large_decrease,0.10809850407087268
246,2022-12-05,2 wk flu hosp rate change,54,category,decrease,0.0771743984648163
247,2022-12-05,2 wk flu hosp rate change,54,category,stable,0.2122195118551303
248,2022-12-05,2 wk flu hosp rate change,54,category,increase,0.11795782103181784
249,2022-12-05,2 wk flu hosp rate change,54,category,large_increase,0.4845497645773629
250,2022-12-05,2 wk flu hosp rate change,55,category,large_decrease,0.03282992291373968
251,2022-12-05,2 wk flu hosp rate change,55,category,decrease,0.04351727913175321
252,2022-12-05,2 wk flu hosp rate change,55,category,stable,0.15364950831387986
253,2022-12-05,2 wk flu hosp rate change,55,category,increase,0.10465295476032777
254,2022-12-05,2 wk flu hosp rate change,55,category,large_increase,0.6653503348802995
255,2022-12-05,2 wk flu hosp rate change,56,category,large_decrease,0.0
256,2022-12-05,2 wk flu hosp rate change,56,category,decrease,0.07811956211054923
257,2022-12-05,2 wk flu hosp rate change,56,category,stable,0.7242653785113546
258,2022-12-05,2 wk flu hosp rate change,56,category,increase,0.15293024126623633
259,2022-12-05,2 wk flu hosp rate change,56,category,large_increase,0.04468481811185976
